starttime_VCO2_6262_1,area_VCO2_6262_1
11:06:47,.0789437
11:08:03,.1332537
11:09:16,.344875
11:10:28,9.243097E-02
11:11:37,.4755291
11:13:02,5.746109E-02
11:14:24,.0897368
11:15:43,7.495681E-02
11:16:58,5.707556E-02
11:18:13,.043973
11:19:22,.1064432
11:20:34,.1096119
11:22:22,9.076149E-02
11:23:33,5.378603E-02
11:24:56,.5173169
11:26:22,1.219309E-02
11:27:20,9.327612E-03
11:06:47,.15868
11:08:03,8.827475E-02
11:09:16,.1487624
11:10:28,.1864045
11:11:37,.636291
11:13:02,.7623356
11:14:24,.2573703
11:15:43,.1167077
11:16:58,.1636563
11:18:13,6.995345E-02
11:19:22,.073502
11:20:34,.2766009
11:22:22,.1610967
11:23:33,.290533
11:24:56,.1787215
11:26:22,1.900808E-02
11:27:20,1.867386E-02
