starttime_VCO2_6262_1,area_VCO2_6262_1
09:08:58,.257439
09:10:02,.0761029
09:11:15,.1740492
09:12:43,.2348218
09:13:59,.1621233
09:15:22,1.951673
09:16:37,.1396802
09:18:06,.1834582
09:19:23,.1974839
09:20:35,.2198682
09:21:58,.8803289
09:23:30,.247627
09:24:52,8.577496E-02
09:26:14,3.365098E-02
09:27:26,.1743385
09:28:48,.1020875
09:30:01,.1513504
09:31:31,.6850067
09:32:52,.2301259
09:34:23,.10941
09:35:41,.2562143
09:36:59,.1412578
09:38:18,1.161861
09:39:35,.9966956
09:41:04,.4612836
09:42:37,3.207745E-02
09:08:58,.2619496
09:10:02,.3162879
09:11:15,1.323132
09:12:43,.3262333
09:13:59,1.911262
09:15:22,.2013169
09:16:37,1.113766
09:18:06,.2700388
09:19:23,.3190939
09:20:35,.7773519
09:21:58,.2854489
09:23:30,.4992305
09:24:52,1.152788
09:26:14,.2122525
09:27:26,.4351077
09:28:48,.3272793
09:30:01,1.085325
09:31:31,.1860317
09:32:52,2.287625
09:34:23,.2527192
09:35:41,.1851923
09:36:59,.3735743
09:38:18,.3007925
09:39:35,2.270695
09:41:04,1.333645
09:42:37,4.827611E-02
